city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,50.0,1,1,0,3,accept,not furnished,360.0,between 2061.75 and 3581.5
Belo Horizonte,300.0,5,5,5,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,22.0,1,1,0,26,accept,not furnished,295.0,between 2061.75 and 3581.5
Rio de Janeiro,74.0,3,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,85.0,2,2,1,2,accept,furnished,3700.0,greater than 6768.0
Campinas,56.0,1,1,1,6,accept,furnished,722.0,between 2061.75 and 3581.5
Belo Horizonte,170.0,3,2,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,79.0,3,2,2,3,accept,not furnished,995.0,between 2061.75 and 3581.5
Sao Paulo,180.0,3,3,4,27,accept,not furnished,1800.0,greater than 6768.0
Sao Paulo,249.0,3,3,1,9,accept,furnished,2250.0,greater than 6768.0
Sao Paulo,35.0,1,1,1,2,not accept,furnished,550.0,between 3581.5 and 6768.0
Rio de Janeiro,113.0,3,1,0,1,not accept,furnished,700.0,between 2061.75 and 3581.5
Rio de Janeiro,400.0,4,4,2,0,accept,not furnished,2000.0,greater than 6768.0
Belo Horizonte,100.0,3,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,22.0,1,1,0,0,not accept,not furnished,50.0,less than 2061.75
Campinas,88.0,3,2,2,1,accept,furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,65.0,3,2,1,10,not accept,not furnished,587.0,between 3581.5 and 6768.0
Rio de Janeiro,180.0,4,5,3,4,accept,not furnished,1200.0,greater than 6768.0
Sao Paulo,36.0,1,1,0,9,accept,not furnished,385.0,between 2061.75 and 3581.5
Sao Paulo,63.0,3,2,0,18,accept,not furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,134.0,2,2,1,7,not accept,furnished,1493.0,between 3581.5 and 6768.0
Sao Paulo,63.0,2,2,1,17,accept,not furnished,783.0,between 2061.75 and 3581.5
Sao Paulo,120.0,2,2,0,1,accept,not furnished,300.0,between 3581.5 and 6768.0
Sao Paulo,70.0,3,1,1,1,accept,not furnished,700.0,less than 2061.75
Belo Horizonte,80.0,2,1,0,2,accept,not furnished,275.0,less than 2061.75
Sao Paulo,20.0,1,1,0,3,not accept,furnished,300.0,less than 2061.75
Sao Paulo,150.0,3,4,3,18,not accept,furnished,2200.0,greater than 6768.0
Belo Horizonte,60.0,2,1,1,2,accept,not furnished,275.0,less than 2061.75
Sao Paulo,685.0,4,3,5,11,accept,not furnished,3960.0,greater than 6768.0
Sao Paulo,340.0,4,3,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,61.0,2,1,0,1,not accept,not furnished,230.0,less than 2061.75
Rio de Janeiro,134.0,3,4,2,3,accept,furnished,1900.0,greater than 6768.0
Sao Paulo,210.0,4,4,4,4,not accept,not furnished,2857.0,greater than 6768.0
Porto Alegre,27.0,1,1,0,2,accept,not furnished,100.0,less than 2061.75
Belo Horizonte,347.0,4,4,3,4,accept,not furnished,2700.0,greater than 6768.0
Rio de Janeiro,76.0,2,1,0,3,accept,not furnished,625.0,less than 2061.75
Belo Horizonte,266.0,4,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,48.0,1,1,1,1,not accept,not furnished,450.0,less than 2061.75
Sao Paulo,50.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,85.0,3,2,1,8,accept,not furnished,770.0,between 2061.75 and 3581.5
Porto Alegre,94.0,3,2,1,7,accept,not furnished,988.0,between 3581.5 and 6768.0
Sao Paulo,185.0,3,3,2,9,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,180.0,3,3,2,4,accept,furnished,350.0,between 2061.75 and 3581.5
Rio de Janeiro,160.0,2,3,1,14,accept,not furnished,1486.0,between 3581.5 and 6768.0
Belo Horizonte,140.0,4,3,4,9,accept,not furnished,500.0,between 3581.5 and 6768.0
Sao Paulo,100.0,3,3,0,5,accept,not furnished,820.0,greater than 6768.0
Sao Paulo,189.0,3,4,3,8,accept,not furnished,2300.0,greater than 6768.0
Porto Alegre,91.0,3,2,2,3,accept,not furnished,400.0,between 3581.5 and 6768.0
Sao Paulo,48.0,2,1,1,6,not accept,furnished,582.0,between 3581.5 and 6768.0
Rio de Janeiro,80.0,2,2,1,2,accept,not furnished,662.0,between 2061.75 and 3581.5
Sao Paulo,172.0,3,4,3,5,accept,not furnished,1650.0,greater than 6768.0
Belo Horizonte,48.0,2,1,1,2,accept,not furnished,170.0,less than 2061.75
Sao Paulo,76.0,2,2,2,4,not accept,not furnished,850.0,between 3581.5 and 6768.0
Campinas,348.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,82.0,2,2,1,2,accept,not furnished,1500.0,between 3581.5 and 6768.0
Sao Paulo,55.0,2,1,0,2,not accept,not furnished,200.0,less than 2061.75
Sao Paulo,84.0,2,3,2,25,accept,furnished,634.0,greater than 6768.0
Sao Paulo,220.0,3,3,3,9,accept,not furnished,3500.0,greater than 6768.0
Sao Paulo,254.0,3,5,4,18,accept,not furnished,2000.0,greater than 6768.0
Sao Paulo,330.0,4,4,5,0,accept,furnished,0.0,greater than 6768.0
Belo Horizonte,503.0,5,5,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,130.0,3,2,1,2,accept,not furnished,1272.0,between 3581.5 and 6768.0
Belo Horizonte,60.0,2,1,1,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,193.0,3,3,1,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,402.0,4,7,4,15,not accept,not furnished,2124.0,greater than 6768.0
Rio de Janeiro,100.0,3,2,1,7,not accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,250.0,4,3,3,2,accept,not furnished,3600.0,greater than 6768.0
Sao Paulo,360.0,5,4,0,7,not accept,not furnished,4800.0,greater than 6768.0
Porto Alegre,50.0,1,1,0,10,accept,not furnished,250.0,less than 2061.75
Sao Paulo,45.0,1,1,1,10,not accept,furnished,1600.0,between 3581.5 and 6768.0
Porto Alegre,75.0,2,2,2,4,accept,furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,47.0,1,1,0,2,accept,not furnished,198.0,less than 2061.75
Belo Horizonte,297.0,4,2,3,6,accept,not furnished,2000.0,between 3581.5 and 6768.0
Campinas,60.0,2,1,1,0,accept,not furnished,485.0,less than 2061.75
Rio de Janeiro,80.0,2,3,1,15,accept,furnished,602.0,between 3581.5 and 6768.0
Sao Paulo,260.0,3,3,3,8,accept,furnished,2210.0,greater than 6768.0
Rio de Janeiro,30.0,1,1,0,2,accept,furnished,433.0,less than 2061.75
Porto Alegre,55.0,2,1,1,2,accept,not furnished,300.0,less than 2061.75
Porto Alegre,98.0,2,1,0,3,accept,furnished,477.0,between 2061.75 and 3581.5
Sao Paulo,220.0,3,4,3,11,accept,furnished,3300.0,greater than 6768.0
Porto Alegre,38.0,1,1,0,4,accept,furnished,190.0,less than 2061.75
Sao Paulo,154.0,4,3,3,21,accept,not furnished,1684.0,greater than 6768.0
Sao Paulo,83.0,2,3,2,0,accept,not furnished,200.0,between 3581.5 and 6768.0
Rio de Janeiro,560.0,5,6,4,14,accept,not furnished,2190.0,between 3581.5 and 6768.0
Belo Horizonte,95.0,2,1,1,4,not accept,furnished,330.0,between 2061.75 and 3581.5
Campinas,80.0,2,2,1,1,accept,furnished,420.0,between 2061.75 and 3581.5
Rio de Janeiro,64.0,2,1,0,8,accept,furnished,950.0,between 3581.5 and 6768.0
Belo Horizonte,300.0,3,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,126.0,3,1,1,4,accept,not furnished,1137.0,between 2061.75 and 3581.5
Sao Paulo,165.0,4,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,315.0,4,5,5,20,not accept,not furnished,2500.0,greater than 6768.0
Porto Alegre,27.0,1,1,0,6,not accept,not furnished,300.0,less than 2061.75
Porto Alegre,62.0,3,2,1,1,not accept,not furnished,485.0,between 2061.75 and 3581.5
Sao Paulo,147.0,3,3,3,13,accept,not furnished,1157.0,between 3581.5 and 6768.0
Belo Horizonte,300.0,5,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,180.0,3,4,4,22,accept,not furnished,1545.0,greater than 6768.0
Porto Alegre,46.0,1,1,2,7,accept,not furnished,690.0,between 2061.75 and 3581.5
Belo Horizonte,55.0,2,2,1,2,accept,not furnished,202.0,less than 2061.75
Campinas,400.0,4,6,3,0,accept,not furnished,1200.0,greater than 6768.0
Sao Paulo,72.0,2,1,1,4,accept,not furnished,860.0,between 2061.75 and 3581.5
Belo Horizonte,60.0,2,1,0,3,accept,not furnished,290.0,between 2061.75 and 3581.5
Porto Alegre,55.0,1,1,1,3,accept,furnished,550.0,between 2061.75 and 3581.5
Sao Paulo,250.0,3,4,3,13,accept,not furnished,2800.0,greater than 6768.0
Porto Alegre,69.0,2,2,0,3,accept,not furnished,334.0,less than 2061.75
Sao Paulo,33.0,2,1,0,6,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,1,0,3,not accept,not furnished,200.0,between 3581.5 and 6768.0
Sao Paulo,178.0,3,2,3,8,accept,not furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,140.0,3,2,1,13,accept,not furnished,1141.0,between 3581.5 and 6768.0
Sao Paulo,125.0,3,3,1,6,accept,furnished,1600.0,greater than 6768.0
Campinas,300.0,4,4,3,2,accept,not furnished,2300.0,greater than 6768.0
Sao Paulo,160.0,3,2,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,205.0,3,2,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,55.0,2,1,1,5,accept,not furnished,640.0,between 2061.75 and 3581.5
Porto Alegre,170.0,2,2,0,19,accept,furnished,800.0,between 3581.5 and 6768.0
Sao Paulo,540.0,3,3,4,9,accept,not furnished,6200.0,greater than 6768.0
Sao Paulo,65.0,3,1,1,6,accept,not furnished,461.0,between 2061.75 and 3581.5
Porto Alegre,54.0,1,1,1,6,accept,not furnished,450.0,less than 2061.75
Sao Paulo,45.0,2,1,0,0,not accept,not furnished,70.0,less than 2061.75
Sao Paulo,44.0,1,1,0,4,accept,furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,186.0,3,4,3,2,accept,not furnished,1400.0,greater than 6768.0
Rio de Janeiro,65.0,2,2,0,2,not accept,not furnished,150.0,less than 2061.75
Sao Paulo,166.0,3,2,2,2,accept,not furnished,2124.0,greater than 6768.0
Porto Alegre,58.0,2,1,1,1,accept,not furnished,300.0,less than 2061.75
Rio de Janeiro,296.0,3,2,1,12,accept,not furnished,1400.0,greater than 6768.0
Rio de Janeiro,46.0,2,1,0,1,accept,not furnished,352.0,less than 2061.75
Sao Paulo,480.0,5,6,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,51.0,2,1,1,6,accept,not furnished,200.0,less than 2061.75
Sao Paulo,70.0,1,1,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,65.0,2,2,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,375.0,4,4,3,19,accept,furnished,2500.0,greater than 6768.0
Sao Paulo,85.0,2,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,284.0,4,5,5,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,80.0,2,1,0,4,accept,not furnished,330.0,less than 2061.75
Rio de Janeiro,95.0,3,3,0,5,accept,not furnished,750.0,between 2061.75 and 3581.5
Sao Paulo,40.0,1,1,0,11,not accept,not furnished,370.0,between 3581.5 and 6768.0
Campinas,94.0,3,1,0,6,accept,not furnished,710.0,less than 2061.75
Sao Paulo,250.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,230.0,3,4,0,16,accept,furnished,1700.0,between 3581.5 and 6768.0
Sao Paulo,144.0,3,4,3,4,accept,furnished,856.0,greater than 6768.0
Rio de Janeiro,105.0,3,2,1,6,accept,not furnished,1881.0,between 3581.5 and 6768.0
Campinas,110.0,3,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,70.0,2,1,1,3,not accept,not furnished,710.0,less than 2061.75
Campinas,120.0,2,1,0,3,accept,not furnished,830.0,less than 2061.75
Campinas,268.0,3,4,4,0,accept,not furnished,790.0,between 3581.5 and 6768.0
Campinas,64.0,1,2,1,11,not accept,not furnished,930.0,between 2061.75 and 3581.5
Sao Paulo,208.0,3,2,2,3,accept,not furnished,1800.0,greater than 6768.0
Belo Horizonte,90.0,3,2,2,7,not accept,not furnished,1080.0,between 3581.5 and 6768.0
Sao Paulo,30.0,1,1,1,4,not accept,not furnished,673.0,between 2061.75 and 3581.5
Campinas,96.0,3,3,2,4,not accept,not furnished,590.0,between 3581.5 and 6768.0
Sao Paulo,135.0,2,3,1,19,not accept,furnished,2745.0,greater than 6768.0
Porto Alegre,117.0,3,1,1,3,accept,not furnished,258.0,less than 2061.75
Belo Horizonte,200.0,4,2,2,5,accept,not furnished,2341.0,greater than 6768.0
Campinas,101.0,3,2,2,1,accept,not furnished,632.0,between 2061.75 and 3581.5
Belo Horizonte,180.0,3,3,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,88.0,2,2,2,3,accept,not furnished,957.0,between 3581.5 and 6768.0
Sao Paulo,450.0,4,6,4,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,115.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Campinas,58.0,2,2,2,15,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,67.0,2,2,1,1,accept,furnished,650.0,between 2061.75 and 3581.5
Rio de Janeiro,70.0,2,1,0,3,not accept,not furnished,800.0,less than 2061.75
Rio de Janeiro,80.0,2,1,0,6,accept,not furnished,800.0,between 3581.5 and 6768.0
Porto Alegre,180.0,2,2,1,4,accept,not furnished,170.0,between 2061.75 and 3581.5
Belo Horizonte,128.0,1,1,0,4,accept,furnished,418.0,between 2061.75 and 3581.5
Sao Paulo,38.0,1,1,0,0,accept,furnished,150.0,between 2061.75 and 3581.5
Sao Paulo,160.0,4,4,3,6,accept,furnished,1646.0,greater than 6768.0
Sao Paulo,80.0,2,2,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,717.0,5,5,8,16,accept,not furnished,4300.0,greater than 6768.0
Rio de Janeiro,23.0,1,1,0,8,not accept,not furnished,569.0,between 2061.75 and 3581.5
Sao Paulo,130.0,2,2,1,17,accept,not furnished,993.0,between 3581.5 and 6768.0
Sao Paulo,123.0,3,3,0,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,20.0,1,1,0,3,accept,furnished,402.0,between 2061.75 and 3581.5
Rio de Janeiro,100.0,3,2,1,8,accept,furnished,1600.0,between 3581.5 and 6768.0
Sao Paulo,37.0,1,1,1,6,accept,furnished,890.0,between 3581.5 and 6768.0
Belo Horizonte,200.0,4,4,2,5,accept,furnished,900.0,between 3581.5 and 6768.0
Belo Horizonte,86.0,2,1,1,1,accept,not furnished,200.0,less than 2061.75
Sao Paulo,63.0,2,2,1,15,accept,not furnished,357.0,between 3581.5 and 6768.0
Rio de Janeiro,29.0,1,1,0,2,accept,not furnished,484.0,less than 2061.75
Rio de Janeiro,160.0,3,2,0,8,not accept,furnished,1127.0,greater than 6768.0
Porto Alegre,187.0,3,3,2,0,accept,furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,140.0,3,2,1,3,accept,not furnished,1100.0,between 2061.75 and 3581.5
Porto Alegre,50.0,2,1,1,2,accept,not furnished,100.0,less than 2061.75
Sao Paulo,75.0,3,3,0,12,accept,not furnished,650.0,between 2061.75 and 3581.5
Porto Alegre,121.0,3,2,1,10,accept,not furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,220.0,3,4,2,7,accept,not furnished,2000.0,between 3581.5 and 6768.0
Sao Paulo,62.0,1,1,0,8,accept,not furnished,670.0,between 2061.75 and 3581.5
Porto Alegre,60.0,2,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,54.0,2,1,1,7,not accept,not furnished,475.0,less than 2061.75
Porto Alegre,29.0,1,1,0,2,accept,not furnished,148.0,less than 2061.75
Sao Paulo,300.0,3,3,2,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,24.0,1,1,0,1,not accept,not furnished,50.0,less than 2061.75
Sao Paulo,260.0,3,4,4,4,accept,furnished,5000.0,greater than 6768.0
Sao Paulo,96.0,2,2,2,25,not accept,furnished,1200.0,greater than 6768.0
Campinas,94.0,2,2,2,3,accept,not furnished,890.0,between 3581.5 and 6768.0
Porto Alegre,94.0,1,1,1,2,accept,not furnished,700.0,between 3581.5 and 6768.0
Sao Paulo,43.0,1,1,0,11,accept,not furnished,440.0,between 2061.75 and 3581.5
Sao Paulo,300.0,4,6,6,17,accept,not furnished,6300.0,greater than 6768.0
Campinas,70.0,2,1,2,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,95.0,3,2,1,3,accept,not furnished,1000.0,between 2061.75 and 3581.5
Sao Paulo,110.0,3,3,3,4,accept,not furnished,1195.0,between 3581.5 and 6768.0
Belo Horizonte,64.0,3,1,0,3,not accept,not furnished,215.0,less than 2061.75
Sao Paulo,250.0,4,2,1,0,accept,furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,110.0,3,1,0,1,accept,not furnished,630.0,between 2061.75 and 3581.5
Rio de Janeiro,90.0,3,2,1,12,accept,furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,120.0,2,2,3,9,accept,not furnished,2449.0,between 3581.5 and 6768.0
Sao Paulo,255.0,3,4,2,10,accept,furnished,2600.0,greater than 6768.0
Sao Paulo,52.0,1,1,0,3,not accept,furnished,218.0,between 2061.75 and 3581.5
Belo Horizonte,520.0,5,5,2,15,not accept,not furnished,1870.0,greater than 6768.0
Porto Alegre,40.0,1,1,0,3,accept,furnished,370.0,less than 2061.75
Sao Paulo,63.0,2,2,0,15,not accept,not furnished,590.0,between 2061.75 and 3581.5
Rio de Janeiro,44.0,1,1,0,4,accept,not furnished,632.0,between 2061.75 and 3581.5
Campinas,120.0,3,1,2,1,accept,not furnished,150.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,1,9,not accept,furnished,1050.0,between 3581.5 and 6768.0
Sao Paulo,350.0,3,5,4,13,accept,not furnished,4000.0,greater than 6768.0
Campinas,50.0,1,1,1,11,accept,not furnished,1500.0,between 2061.75 and 3581.5
Sao Paulo,90.0,1,1,0,11,not accept,not furnished,300.0,between 2061.75 and 3581.5
Campinas,60.0,2,1,1,7,accept,not furnished,486.0,less than 2061.75
Rio de Janeiro,290.0,3,3,1,9,accept,not furnished,1600.0,greater than 6768.0
Sao Paulo,35.0,1,1,1,0,accept,not furnished,0.0,less than 2061.75
Porto Alegre,52.0,2,1,1,0,accept,not furnished,350.0,less than 2061.75
Campinas,308.0,3,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,94.0,3,2,2,3,accept,not furnished,1000.0,between 2061.75 and 3581.5
Sao Paulo,800.0,5,4,8,0,accept,not furnished,0.0,greater than 6768.0
Belo Horizonte,90.0,3,2,2,3,accept,not furnished,472.0,between 2061.75 and 3581.5
Sao Paulo,260.0,3,5,0,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,300.0,3,4,7,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,350.0,4,2,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,20.0,1,1,0,5,accept,furnished,602.0,between 2061.75 and 3581.5
Sao Paulo,64.0,2,2,1,7,not accept,not furnished,1182.0,greater than 6768.0
Sao Paulo,75.0,2,3,2,5,accept,not furnished,499.0,between 2061.75 and 3581.5
Sao Paulo,100.0,2,1,3,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,204.0,3,2,2,2,accept,not furnished,3550.0,greater than 6768.0
Porto Alegre,49.0,1,1,0,1,not accept,not furnished,600.0,less than 2061.75
Sao Paulo,54.0,2,1,1,3,accept,not furnished,660.0,between 2061.75 and 3581.5
Sao Paulo,20.0,1,1,0,9,accept,furnished,435.0,between 2061.75 and 3581.5
Sao Paulo,90.0,2,2,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,500.0,7,4,3,0,accept,furnished,0.0,greater than 6768.0
Campinas,110.0,3,3,2,0,accept,not furnished,560.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,1,0,0,accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,220.0,3,3,2,4,accept,furnished,2500.0,greater than 6768.0
Porto Alegre,263.0,3,3,0,2,accept,furnished,30.0,between 3581.5 and 6768.0
Sao Paulo,170.0,3,3,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,140.0,3,2,2,3,accept,furnished,1300.0,between 3581.5 and 6768.0
Sao Paulo,69.0,2,2,1,11,not accept,furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,85.0,2,1,1,1,not accept,not furnished,539.0,less than 2061.75
Rio de Janeiro,82.0,3,2,2,4,accept,not furnished,967.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,1,1,16,not accept,not furnished,960.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,2,1,2,accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,240.0,4,2,1,4,accept,furnished,1200.0,between 3581.5 and 6768.0
Sao Paulo,220.0,5,5,4,22,accept,not furnished,1900.0,greater than 6768.0
Sao Paulo,35.0,1,1,1,10,not accept,furnished,1400.0,between 3581.5 and 6768.0
Porto Alegre,95.0,2,1,1,3,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,61.0,3,2,2,15,accept,not furnished,712.0,between 2061.75 and 3581.5
Sao Paulo,154.0,3,3,2,12,accept,furnished,1042.0,between 2061.75 and 3581.5
Rio de Janeiro,253.0,4,3,1,5,accept,not furnished,2000.0,between 3581.5 and 6768.0
Campinas,280.0,4,3,4,0,accept,not furnished,2307.0,between 3581.5 and 6768.0
Sao Paulo,50.0,2,1,1,0,not accept,not furnished,0.0,less than 2061.75
Porto Alegre,220.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,90.0,1,2,1,12,accept,furnished,1235.0,between 3581.5 and 6768.0
Belo Horizonte,20.0,1,1,1,0,accept,furnished,0.0,less than 2061.75
Sao Paulo,31.0,1,1,0,6,accept,furnished,430.0,between 2061.75 and 3581.5
Campinas,51.0,3,1,1,0,accept,not furnished,246.0,less than 2061.75
Sao Paulo,181.0,4,5,3,5,accept,not furnished,2100.0,between 3581.5 and 6768.0
Sao Paulo,16.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Rio de Janeiro,60.0,1,1,0,2,not accept,not furnished,600.0,between 2061.75 and 3581.5
Belo Horizonte,100.0,3,2,1,1,accept,not furnished,288.0,less than 2061.75
Sao Paulo,42.0,1,1,0,10,accept,furnished,420.0,between 2061.75 and 3581.5
Rio de Janeiro,123.0,3,2,1,1,accept,not furnished,2800.0,greater than 6768.0
Sao Paulo,50.0,1,1,1,6,accept,furnished,1000.0,between 2061.75 and 3581.5
Porto Alegre,188.0,3,4,2,0,accept,furnished,650.0,between 3581.5 and 6768.0
Sao Paulo,340.0,4,4,4,4,accept,furnished,3100.0,greater than 6768.0
Sao Paulo,180.0,3,2,1,8,accept,furnished,2000.0,greater than 6768.0
Rio de Janeiro,45.0,1,1,0,4,not accept,furnished,603.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,1,3,accept,not furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,160.0,3,3,0,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,100.0,2,1,1,3,accept,furnished,490.0,between 3581.5 and 6768.0
Sao Paulo,23.0,1,1,1,26,accept,not furnished,472.0,between 2061.75 and 3581.5
Sao Paulo,266.0,3,3,4,10,accept,not furnished,4700.0,greater than 6768.0
Porto Alegre,70.0,2,2,0,4,not accept,furnished,250.0,less than 2061.75
Belo Horizonte,113.0,2,2,2,4,accept,not furnished,343.0,between 2061.75 and 3581.5
Belo Horizonte,69.0,3,2,1,8,not accept,not furnished,305.0,less than 2061.75
